10117 10117 ROOT
highest was attr
of highest prep
all units det
U.S. Army compound
Army units compound
ground units compound
units of pobj
behind was prep
the Division det
1st Division compound
Cavalry Division compound
Division behind pobj
5,464 Division appos
and Division cc
the Division det
25th Division amod
Infantry Division compound
Division Division conj
4,561 Division appos
Had arrived aux
the division det
entire division amod
division arrived nsubj
arrived been advcl
in arrived prep
1965 in pobj
as did mark
did arrived advcl
the Cav det
1st Cav compound
Cav did nsubj
and Cav cc
25th Cav conj
its casualties poss
total casualties amod
casualties been nsubj
would been aux
have been aux
undoubtedly been advmod
been been ROOT
even higher advmod
higher been acomp
In took prep
1968 In pobj
the 101 det
101 took nsubj
took took ROOT
on took prt
the structure det
structure took dobj
and structure cc
equipment structure conj
of structure prep
an division det
airmobile division compound
division of pobj
Following rebuilt prep
its return poss
return Following pobj
from return prep
Vietnam from pobj
the division det
division rebuilt nsubjpass
was rebuilt auxpass
rebuilt rebuilt ROOT
with rebuilt prep
one brigade nummod
brigade with pobj
3d brigade appos
and rebuilt cc
supporting rebuilt conj
elements supporting dobj
on elements prep
jump status compound
status on pobj
using supporting advcl
the assets det
assets using dobj
of assets prep
what been nsubj
had been aux
been of pcomp
the Brigade det
173rd Brigade compound
Airborne Brigade compound
Brigade been attr
The brigades det
remaining brigades amod
two brigades nummod
brigades organized nsubjpass
and brigades cc
supporting units amod
units brigades conj
were organized auxpass
organized organized ROOT
as organized prep
airmobile as pobj
With terminated prep
the exception det
exception With pobj
of exception prep
certain units amod
specialized units amod
units of pobj
such as amod
as units prep
the pathfinders det
pathfinders as pobj
and pathfinders cc
parachute riggers compound
riggers pathfinders conj
in terminated prep
early 1974 amod
1974 in pobj
the Army det
Army terminated nsubj
terminated terminated ROOT
jump status compound
status terminated dobj
for status prep
the division det
division for pobj
Concurrently introduced advmod
the 101st det
101st introduced nsubj
introduced introduced ROOT
the Badge det
Airmobile Badge compound
Badge introduced dobj
renamed introduced parataxis
later renamed advmod
that year det
year renamed npadvmod
as renamed prep
the Badge det
Air Assault compound
Assault Badge compound
Badge as pobj
the design det
design based nsubjpass
of design prep
which of pobj
was based auxpass
based introduced conj
on based prep
the Badge det
Glider Badge compound
Badge on pobj
of Badge prep
World II compound
War II compound
II of pobj
Initially authorized advmod
the badge det
badge authorized nsubjpass
was authorized auxpass
only authorized advmod
authorized authorized ROOT
for authorized prep
wear for pobj
while assigned mark
assigned authorized advcl
to assigned prep
the division det
division to pobj
but authorized cc
in authorized prep
1978 in pobj
the Army det
Army authorized nsubj
authorized authorized conj
it authorized dobj
for authorized prep
service wide npadvmod
wide wear amod
wear for pobj
Soldiers continued nsubj
continued continued ROOT
to wear aux
wear continued xcomp
the cap det
garrison cap compound
cap wear dobj
with cap prep
glider patch compound
patch with pobj
bloused boots amod
boots patch conj
and boots cc
the oval det
cloth wing compound
wing oval compound
oval boots conj
behind oval prep
their wings poss
wings behind pobj
as had mark
had continued advcl
division paratroopers compound
paratroopers had dobj
before had prep
them before pobj
The division det
division authorized nsubjpass
also authorized advmod
was authorized auxpass
authorized authorized ROOT
to wear aux
wear authorized xcomp
a color det
full color amod
color wear dobj
white eagle amod
eagle color appos
shoulder patch compound
patch insignia compound
insignia color appos
instead of advmod
of insignia cc
the patch det
subdued patch amod
green eagle amod
eagle shoulder compound
shoulder patch compound
patch insignia conj
that worn nsubjpass
was worn auxpass
worn patch relcl
as worn prep
a patch det
combat patch compound
patch as pobj
by patch prep
soldiers by pobj
who fought nsubj
fought soldiers relcl
with fought prep
the 101st det
101st with pobj
in fought prep
Vietnam in pobj
a distinction det
distinction color appos
shared distinction acl
with shared prep
the divisions det
1st Infantry amod
and 1st cc
5th 1st conj
Infantry divisions compound
divisions with pobj
Tragedy struck nsubj
struck struck ROOT
the division det
division struck dobj
on struck prep
12 December nummod
December on pobj
1985 December nummod
A aircraft det
civilian aircraft amod
aircraft crashed nsubj
Arrow Flight compound
Air Flight compound
Flight aircraft appos
1285 Flight nummod
chartered aircraft acl
to transport aux
transport chartered advcl
some transport dobj
of some prep
the division det
division of pobj
from transport prep
peacekeeping from pcomp
duty peacekeeping dobj
with peacekeeping prep
the Observers det
Multinational Observers compound
Force Observers compound
Observers with pobj
on peacekeeping prep
the Peninsula det
Sinai Peninsula compound
Peninsula on pobj
to peacekeeping prep
Kentucky to pobj
crashed crashed ROOT
near crashed prep
Gander near pobj
Newfoundland Gander appos
All members det
eight members nummod
air crew compound
crew members compound
members died nsubj
and members cc
248 servicemen nummod
US servicemen compound
servicemen members conj
died were ccomp
most were nsubj
were were ROOT
from were prep
the Battalion det
3d Battalion compound
Battalion from pobj
502d Infantry compound
Infantry Battalion appos
The crash det
crash was nsubj
was was ROOT
the worst det
worst was attr
in worst prep
Canadian history amod
aviation history compound
history in pobj
President Reagan compound
Ronald Reagan compound
Reagan travelled nsubj
and Reagan cc
his wife poss
wife Reagan conj
Nancy wife appos
travelled travelled ROOT
to travelled prep
Fort Campbell compound
Campbell to pobj
to comfort aux
comfort travelled advcl
grieving members amod
family members compound
members comfort dobj
On helicopters prep
March On pobj
8 March nummod
1988 March nummod
two helicopters nummod
U.S. Army compound
Army helicopters compound
helicopters helicopters ROOT
collided helicopters acl
in collided prep
Fort Campbell compound
Campbell in pobj
Kentucky Campbell appos
killing collided advcl
17 servicemen nummod
servicemen killing dobj
In had prep
January In pobj
1991 January nummod
the 101 det
101 had nsubj
once again advmod
again had advmod
had had ROOT
its Rendezvous poss
Rendezvous had dobj
with Rendezvous prep
Destiny with pobj
in Rendezvous prep
Iraq in pobj
during had prep
the assault det
combat assault compound
air assault compound
assault during pobj
into assault prep
enemy territory compound
territory into pobj
The 101 det
101 sustained nsubj
sustained sustained ROOT
no soldiers det
soldiers sustained dobj
killed soldiers acl
in killed prep
action in pobj
during killed prep
the war det
100-hour war nummod
war during pobj
and killed cc
captured killed conj
thousands captured dobj
of thousands prep
enemy prisoners compound
prisoners of pobj
of prisoners prep
war of pobj
General Cody compound
Richard Cody compound
A. Cody compound
Cody fired nsubj
then Cody advmod
lieutenant colonel compound
colonel Cody appos
commander colonel appos
of commander prep
the Battalion det
1st Battalion compound
Battalion of pobj
101st Regiment compound
Aviation Regiment compound
Regiment commander appos
fired fired ROOT
the shots det
first shots amod
shots fired dobj
of shots prep
the war det
war of pobj
from war prep
his Apache poss
AH-64 Apache compound
Apache from pobj
The division det
division supported nsubj
has supported aux
supported supported ROOT
humanitarian efforts amod
relief efforts compound
efforts supported dobj
in efforts prep
Rwanda in pobj
and Rwanda cc
Somalia Rwanda conj
then supported advmod
later supplied advmod
supplied peacekeepers amod
peacekeepers supported dobj
to peacekeepers prep
Haiti to pobj
and Haiti cc
Bosnia Haiti conj
The Division det
101st Division amod
Airborne Division compound
Division was nsubj
Air Assault compound
Assault Division appos
was was ROOT
the unit det
first unit amod
conventional unit amod
unit was attr
to deploy aux
deploy unit relcl
in deploy prep
support in pobj
of support prep
the War det
American War compound
War of pobj
on War prep
Terrorism on pobj
The Brigade det
2d Brigade compound
Brigade deployed nsubjpass
Strike Brigade appos
built Strike acl
around built prep
the Infantry det
502d Infantry compound
Infantry around pobj
was deployed auxpass
largely deployed advmod
deployed deployed ROOT
to deployed prep
Kosovo to pobj
on deployed prep
peacekeeping operations compound
operations on pobj
with deployed prep
some elements det
elements with pobj
of elements prep
3/502 deploying nummod
deploying of pobj
after elements prep
9/11 after pobj
as 9/11 prep
a element det
security element compound
element as pobj
in element prep
the AOR det
CENTCOM AOR compound
AOR in pobj
with element prep
the Group det
Fort Campbell compound
Campbell based npadvmod
based Group amod
5th Group compound
Special Group compound
Forces Group compound
Group with pobj
The Division det
Division deployed nsubj
quickly deployed advmod
deployed deployed ROOT
its Brigade poss
3d Brigade compound
Brigade deployed dobj
the Infantry det
187th Infantry compound
Infantry Rakkasans poss
's Infantry case
Rakkasans Brigade appos
as fight mark
the unit det
first unit amod
conventional unit amod
unit fight nsubj
to fight aux
fight deployed advcl
as fight prep
part as pobj
of part prep
Operation Freedom compound
Enduring Freedom compound
Freedom of pobj
After redeployed prep
an period det
intense period amod
period After pobj
of period prep
combat of pobj
in period prep
rugged Mountains amod
Shoh Mountains compound
I Khot compound
Khot Mountains compound
Mountains in pobj
of Mountains prep
eastern Afghanistan amod
Afghanistan of pobj
during Mountains prep
Operation Anaconda compound
Anaconda during pobj
with period prep
elements with pobj
of elements prep
the Division det
10th Division compound
Mountain Division compound
Division of pobj
the Rakkasans det
Rakkasans redeployed nsubj
redeployed redeployed ROOT
to redeployed prep
Fort Campbell compound
